id,label
jet_877,0.007945771
jet_4950,0.13125291
jet_2484,0.27871117
jet_2288,0.8251741
jet_811,0.018475343
jet_248,0.005354886
jet_3298,0.008751715
jet_106,0.0053107645
jet_279,0.2230242
jet_1281,0.03503018
jet_2822,0.008853788
jet_4159,0.9263156
jet_5025,0.9538381
jet_3970,0.97448456
jet_333,0.009443656
jet_3064,0.011092536
jet_501,0.009619419
jet_2092,0.0038509895
jet_3253,0.0086861625
jet_1477,0.0049075778
jet_4449,0.930888
jet_2547,0.010979034
jet_2841,0.048848215
jet_1158,0.009146352
jet_4668,0.9681066
jet_859,0.029107144
jet_2686,0.7856122
jet_4479,0.8411939
jet_3570,0.9292615
jet_1335,0.0050748973
jet_3686,0.9569505
jet_2445,0.005478445
jet_2536,0.004358916
jet_2083,0.00853406
jet_1807,0.025297849
jet_2584,0.008880037
jet_3630,0.8753288
jet_4119,0.73828816
jet_296,0.010257845
jet_2100,0.008544722
jet_1784,0.0072744866
jet_2394,0.0070588537
jet_393,0.028766222
jet_1569,0.007836194
jet_681,0.0064726085
jet_2722,0.024552345
jet_2357,0.049713194
jet_3924,0.9266631
jet_2329,0.20688371
jet_3347,0.9977437
jet_2895,0.042186774
jet_79,0.019475149
jet_742,0.0052207108
jet_2653,0.009509273
jet_199,0.021975493
jet_4543,0.73397326
jet_5010,0.4949155
jet_429,0.009606572
jet_3558,0.7970425
jet_4853,0.97612613
jet_179,0.015675481
jet_65,0.07689639
jet_4281,0.94218457
jet_4860,0.6698615
jet_764,0.007032982
jet_2589,0.01669453
jet_5023,0.83777076
jet_4322,0.46651372
jet_881,0.0044739684
jet_1168,0.039056644
jet_4506,0.2224272
jet_3040,0.5942966
jet_2170,0.010731321
jet_3737,0.7633313
jet_1912,0.0087554585
jet_29,0.08455141
jet_584,0.013686896
jet_472,0.008808777
jet_491,0.008934564
jet_2974,0.06668316
jet_2121,0.06719532
jet_2877,0.02165206
jet_553,0.17890003
jet_798,0.017987374
jet_1170,0.016281545
jet_724,0.012407508
jet_2487,0.0074966396
jet_1212,0.00644948
jet_1433,0.0107558835
jet_3197,0.0027337149
jet_1181,0.0087367315
jet_23,0.8153346
jet_2259,0.024516871
jet_3988,0.7737522
jet_168,0.20098357
jet_3605,0.89216524
jet_1592,0.6679853
jet_2986,0.01947217
jet_4564,0.5993373
jet_4221,0.88905543
jet_227,0.09223741
jet_1420,0.0062082014
jet_4195,0.9464344
jet_2746,0.014790215
jet_1532,0.3443168
jet_3916,0.8834012
jet_4325,0.97037053
jet_842,0.008813365
jet_1305,0.0059303357
jet_240,0.7879663
jet_84,0.011912839
jet_3164,0.17412546
jet_807,0.48964393
jet_4776,0.8897869
jet_2750,0.011879427
jet_1360,0.010124236
jet_705,0.0060111014
jet_3912,0.83843964
jet_927,0.01901837
jet_746,0.011301968
jet_2459,0.010891124
jet_157,0.009655866
jet_1330,0.732931
jet_3257,0.06535815
jet_1270,0.013613015
jet_4398,0.83642876
jet_2992,0.012358529
jet_1038,0.0068886555
jet_4981,0.41595715
jet_3447,0.7732822
