id,label
jet_877,0.01024338
jet_4950,0.4281197
jet_2484,0.18839286
jet_2288,0.83441746
jet_811,0.014775999
jet_248,0.005722005
jet_3298,0.006476234
jet_106,0.010177019
jet_279,0.39500985
jet_1281,0.010506622
jet_2822,0.008110937
jet_4159,0.9187948
jet_5025,0.8629639
jet_3970,0.9297663
jet_333,0.033284895
jet_3064,0.009479675
jet_501,0.009549927
jet_2092,0.009058357
jet_3253,0.0071781874
jet_1477,0.00728219
jet_4449,0.8824297
jet_2547,0.015094553
jet_2841,0.09378306
jet_1158,0.013227961
jet_4668,0.91268325
jet_859,0.018262245
jet_2686,0.27168995
jet_4479,0.90087867
jet_3570,0.86973476
jet_1335,0.0049881316
jet_3686,0.74442804
jet_2445,0.019162953
jet_2536,0.026861172
jet_2083,0.0036963285
jet_1807,0.012555563
jet_2584,0.020011758
jet_3630,0.8992218
jet_4119,0.6293311
jet_296,0.00863772
jet_2100,0.010410334
jet_1784,0.008407629
jet_2394,0.008577748
jet_393,0.07789259
jet_1569,0.019217305
jet_681,0.02042005
jet_2722,0.014425301
jet_2357,0.028227665
jet_3924,0.88001627
jet_2329,0.3352141
jet_3347,0.97801155
jet_2895,0.035384938
jet_79,0.06635397
jet_742,0.013132543
jet_2653,0.0123882815
jet_199,0.011525558
jet_4543,0.81396693
jet_5010,0.71844006
jet_429,0.010231301
jet_3558,0.70792687
jet_4853,0.94782233
jet_179,0.010046292
jet_65,0.11138377
jet_4281,0.9068647
jet_4860,0.35477018
jet_764,0.0077223442
jet_2589,0.0192744
jet_5023,0.7959058
jet_4322,0.26972175
jet_881,0.010076285
jet_1168,0.01568676
jet_4506,0.346138
jet_3040,0.578951
jet_2170,0.01948472
jet_3737,0.75075734
jet_1912,0.008408762
jet_29,0.14538984
jet_584,0.02009143
jet_472,0.01074297
jet_491,0.006867952
jet_2974,0.07153536
jet_2121,0.049681544
jet_2877,0.031149175
jet_553,0.17365915
jet_798,0.007824427
jet_1170,0.008418644
jet_724,0.006834692
jet_2487,0.012186749
jet_1212,0.022366967
jet_1433,0.016768679
jet_3197,0.012539025
jet_1181,0.020313533
jet_23,0.92808104
jet_2259,0.019687273
jet_3988,0.7307675
jet_168,0.19614537
jet_3605,0.9349618
jet_1592,0.7526386
jet_2986,0.0045347637
jet_4564,0.62085056
jet_4221,0.92819136
jet_227,0.046985667
jet_1420,0.013639696
jet_4195,0.9342946
jet_2746,0.013096354
jet_1532,0.39836544
jet_3916,0.8525214
jet_4325,0.8476517
jet_842,0.01676725
jet_1305,0.0055936
jet_240,0.6755521
jet_84,0.022850692
jet_3164,0.05014164
jet_807,0.47754788
jet_4776,0.9268427
jet_2750,0.009166443
jet_1360,0.011365047
jet_705,0.0132085
jet_3912,0.8918242
jet_927,0.03684451
jet_746,0.020497845
jet_2459,0.007118617
jet_157,0.009726006
jet_1330,0.8924252
jet_3257,0.0989693
jet_1270,0.020424992
jet_4398,0.78460085
jet_2992,0.045239285
jet_1038,0.009541357
jet_4981,0.4030975
jet_3447,0.91354
jet_763,0.0055053616
jet_1444,0.022653762
jet_3805,0.9224449
jet_1593,0.0062012365
jet_1041,0.026350183
jet_1103,0.019938512
jet_2119,0.039819386
jet_4231,0.8936897
jet_1626,0.019113606
jet_3543,0.9287405
jet_3918,0.9140056
jet_2859,0.016620621
jet_3958,0.021049898
jet_4154,0.83247244
jet_2520,0.0073934062
jet_4952,0.93062186
jet_4621,0.88593507
jet_3683,0.9391459
jet_3909,0.88902
jet_1144,0.01000605
jet_4064,0.9028254
