id,label
jet_877,0.13313341
jet_4950,0.3339506
jet_2484,0.55751026
jet_2288,0.6598261
jet_811,0.22696757
jet_248,0.034510266
jet_3298,0.07252052
jet_106,0.101770744
jet_279,0.5720407
jet_1281,0.15832375
jet_2822,0.18497896
jet_4159,0.82030064
jet_5025,0.83421177
jet_3970,0.8330148
jet_333,0.045106538
jet_3064,0.10192434
jet_501,0.21084876
jet_2092,0.033349916
jet_3253,0.21156049
jet_1477,0.14570881
jet_4449,0.78215927
jet_2547,0.09690749
jet_2841,0.3117695
jet_1158,0.26061788
jet_4668,0.83640236
jet_859,0.110722855
jet_2686,0.7234342
jet_4479,0.7479258
jet_3570,0.8431311
jet_1335,0.03339577
jet_3686,0.850008
jet_2445,0.021799402
jet_2536,0.10721463
jet_2083,0.05388193
jet_1807,0.23371655
jet_2584,0.007600053
jet_3630,0.71446383
jet_4119,0.6929445
jet_296,0.2768888
jet_2100,0.30394706
jet_1784,0.15690668
jet_2394,0.08343863
jet_393,0.289337
jet_1569,0.15671344
jet_681,0.26619545
jet_2722,0.15395842
jet_2357,0.22102508
jet_3924,0.810735
jet_2329,0.5054504
jet_3347,0.90535885
jet_2895,0.23727058
jet_79,0.291982
jet_742,0.120088644
jet_2653,0.03943374
jet_199,0.08160046
jet_4543,0.754004
jet_5010,0.6741879
jet_429,0.23258677
jet_3558,0.7843032
jet_4853,0.8322287
jet_179,0.1913211
jet_65,0.23428331
jet_4281,0.80377007
jet_4860,0.7192571
jet_764,0.21570587
jet_2589,0.114052005
jet_5023,0.6964883
jet_4322,0.6332384
jet_881,0.037009418
jet_1168,0.2542783
jet_4506,0.5524778
jet_3040,0.6808836
jet_2170,0.05333627
jet_3737,0.68940353
jet_1912,0.08855361
jet_29,0.30951416
jet_584,0.15015802
jet_472,0.08437096
jet_491,0.23849519
jet_2974,0.19374184
jet_2121,0.18171893
jet_2877,0.21336542
jet_553,0.51421154
jet_798,0.23256873
jet_1170,0.2513138
jet_724,0.12774505
jet_2487,0.29927456
jet_1212,0.004330142
jet_1433,0.15741779
jet_3197,0.17251016
jet_1181,0.05104932
jet_23,0.73807293
jet_2259,0.09884623
jet_3988,0.76823986
jet_168,0.25477234
jet_3605,0.8377908
jet_1592,0.782856
jet_2986,0.06362176
jet_4564,0.6761268
jet_4221,0.8101566
jet_227,0.39279878
jet_1420,0.27783
jet_4195,0.8409405
jet_2746,0.28653118
jet_1532,0.6262632
jet_3916,0.7914205
jet_4325,0.89333165
jet_842,0.27461123
jet_1305,0.05009085
jet_240,0.7645634
jet_84,0.0661267
jet_3164,0.3857198
jet_807,0.5801233
jet_4776,0.79069936
jet_2750,0.24840042
jet_1360,0.16900156
jet_705,0.10620454
jet_3912,0.70714676
jet_927,0.22837667
jet_746,0.19307762
jet_2459,0.20450069
jet_157,0.19157581
jet_1330,0.660679
jet_3257,0.20764479
jet_1270,0.24058424
jet_4398,0.79304034
jet_2992,0.060295638
jet_1038,0.04918689
jet_4981,0.5920781
jet_3447,0.7686075
jet_763,0.14718829
jet_1444,0.17954025
jet_3805,0.81569797
jet_1593,0.19762607
jet_1041,0.18244715
jet_1103,0.039785776
jet_2119,0.25475335
jet_4231,0.8092476
jet_1626,0.14106368
jet_3543,0.8318991
jet_3918,0.8265147
jet_2859,0.085185446
jet_3958,0.2640116
jet_4154,0.6940924
jet_2520,0.11642209
jet_4952,0.7852643
jet_4621,0.80710685
jet_3683,0.8212376
jet_3909,0.79883754
jet_1144,0.18326493
jet_4064,0.7462734
jet_4969,0.8010493
jet_1620,0.17835994
jet_4588,0.85639364
jet_1192,0.25306624
jet_1101,0.3198068
jet_1978,0.07520161
jet_4212,0.80895776
jet_422,0.52075684
jet_589,0.3719193
jet_2497,0.21845621
jet_2104,0.10397152
jet_657,0.66232914
jet_2697,0.23230854
jet_4050,0.74766463
jet_4256,0.79458827
jet_4882,0.745089
jet_426,0.08299735
jet_4280,0.7226181
jet_4819,0.7992371
jet_2907,0.09753563
jet_3184,0.07473375
jet_1769,0.1762868
jet_2656,0.59371006
jet_3409,0.79516804
jet_4985,0.83972144
jet_2753,0.1777683
jet_1943,0.63115376
jet_1833,0.10459108
jet_8,0.163697
jet_2927,0.124235675
jet_4140,0.79638404
jet_3360,0.80459744
jet_751,0.090451375
jet_3130,0.28818592
jet_144,0.101483114
jet_670,0.13189729
jet_2291,0.09911012
jet_3066,0.16790135
jet_4295,0.074459046
jet_4180,0.8167913
jet_151,0.158242
jet_3784,0.8220896
jet_3894,0.76522976
jet_2456,0.035624016
jet_1788,0.6987199
jet_2447,0.1684956
jet_4995,0.73401886
jet_4342,0.52581525
jet_3889,0.12454988
jet_561,0.7763181
jet_2432,0.22405963
jet_2881,0.041208237
jet_3466,0.8105608
jet_416,0.751065
jet_624,0.037681777
jet_3734,0.77697134
jet_1437,0.13147795
jet_2436,0.040044706
jet_3313,0.8144424
jet_2655,0.22933717
jet_4272,0.8281765
jet_2042,0.07268892
jet_2845,0.48680097
jet_100,0.5583752
jet_3096,0.11491749
jet_3669,0.6141372
jet_3845,0.6466535
jet_2225,0.44355106
jet_555,0.14463893
jet_4826,0.8006033
jet_676,0.05126523
jet_3418,0.71067905
jet_2407,0.03985426
jet_4023,0.8023296
jet_4125,0.7272916
jet_4088,0.82420564
jet_3078,0.6808147
jet_1499,0.09993767
jet_907,0.2893134
jet_468,0.06122646
jet_2644,0.22958712
jet_4916,0.8193217
jet_2233,0.25235394
jet_485,0.20484607
jet_3340,0.78661835
jet_486,0.12756766
jet_3950,0.769564
jet_3838,0.82019514
jet_297,0.047489773
jet_1971,0.32156277
jet_228,0.10214974
jet_4907,0.76980764
jet_3938,0.81614965
jet_3285,0.35818002
jet_2086,0.2220471
jet_3959,0.83121616
jet_3326,0.8389832
jet_1654,0.24723728
jet_4697,0.79418314
jet_1859,0.15032713
jet_33,0.082545616
jet_2820,0.18498127
jet_3439,0.81468326
jet_2836,0.19030477
jet_414,0.69778156
jet_1684,0.17140064
jet_1519,0.16780724
jet_465,0.7054402
jet_1907,0.20731992
jet_230,0.06805877
jet_2648,0.3205789
jet_1010,0.23200648
jet_2498,0.22022083
jet_4870,0.7753991
jet_4745,0.7919578
jet_1835,0.14088392
jet_2998,0.15609092
jet_4755,0.85050696
jet_805,0.05193861
jet_2555,0.09096479
jet_1115,0.23962206
jet_626,0.21619424
jet_2145,0.08923157
jet_1614,0.27512372
jet_3249,0.11372664
jet_4687,0.8318674
jet_4110,0.7718069
jet_828,0.30174327
jet_4578,0.87577695
jet_1344,0.21080045
jet_911,0.04539385
jet_4343,0.8336564
jet_1197,0.095562674
jet_691,0.17914496
jet_1623,0.56041235
jet_3497,0.6853803
jet_889,0.21867588
jet_149,0.08211123
jet_776,0.16951965
jet_1292,0.30085644
jet_3010,0.6014944
jet_12,0.46889806
jet_1231,0.697321
jet_4054,0.8253252
jet_3161,0.038448744
jet_1173,0.45269734
jet_4691,0.842483
jet_497,0.2349019
jet_3050,0.17582144
jet_3399,0.55257183
jet_3968,0.80012393
jet_4615,0.6851914
jet_1501,0.120089665
jet_4340,0.47414613
jet_2727,0.08893991
jet_2005,0.09361474
jet_4269,0.7974551
jet_3393,0.79435337
jet_2323,0.18439814
jet_1471,0.20270295
jet_711,0.63333976
jet_4345,0.81715393
jet_4001,0.78995234
