id,label
jet_877,0.0145407915
jet_4950,0.2209947
jet_2484,0.3030519
jet_2288,0.75513875
jet_811,0.01001943
jet_248,0.017710596
jet_3298,0.011907699
jet_106,0.00666762
jet_279,0.39363423
jet_1281,0.01945355
jet_2822,0.0148040205
jet_4159,0.86431515
jet_5025,0.9676232
jet_3970,0.92346346
jet_333,0.009190454
jet_3064,0.011744453
jet_501,0.018209273
jet_2092,0.0072964933
jet_3253,0.017791402
jet_1477,0.009053662
jet_4449,0.9317324
jet_2547,0.0056734122
jet_2841,0.109379694
jet_1158,0.013169526
jet_4668,0.9555026
jet_859,0.010840162
jet_2686,0.86292547
jet_4479,0.7239628
jet_3570,0.93975604
jet_1335,0.011289714
jet_3686,0.9589592
jet_2445,0.007886786
jet_2536,0.016595317
jet_2083,0.01314622
jet_1807,0.035864603
jet_2584,0.007924276
jet_3630,0.87590975
jet_4119,0.85830927
jet_296,0.023410104
jet_2100,0.018238127
jet_1784,0.010952317
jet_2394,0.008921876
jet_393,0.021491418
jet_1569,0.009275586
jet_681,0.02140501
jet_2722,0.014589768
jet_2357,0.011117116
jet_3924,0.9527411
jet_2329,0.5161469
jet_3347,0.9841074
jet_2895,0.012042229
jet_79,0.01966602
jet_742,0.016666187
jet_2653,0.006155249
jet_199,0.023144059
jet_4543,0.75915766
jet_5010,0.43175763
jet_429,0.018792232
jet_3558,0.7603492
jet_4853,0.96636933
jet_179,0.015826344
jet_65,0.12503614
jet_4281,0.8898028
jet_4860,0.59638494
jet_764,0.018671952
jet_2589,0.01151813
jet_5023,0.77583414
jet_4322,0.60184735
jet_881,0.013644784
jet_1168,0.05740243
jet_4506,0.45434982
jet_3040,0.53052676
jet_2170,0.012801404
jet_3737,0.77940404
jet_1912,0.006958251
jet_29,0.029994434
jet_584,0.05604491
jet_472,0.009156509
jet_491,0.010260097
jet_2974,0.013001991
jet_2121,0.019006025
jet_2877,0.0051899846
jet_553,0.2914066
jet_798,0.016283747
jet_1170,0.018456584
jet_724,0.0127677135
jet_2487,0.007079726
jet_1212,0.0071658585
jet_1433,0.014194469
jet_3197,0.012270039
jet_1181,0.029604653
jet_23,0.72478884
jet_2259,0.017461862
jet_3988,0.7897125
jet_168,0.0006447992
jet_3605,0.8495084
jet_1592,0.92563456
jet_2986,0.024361977
jet_4564,0.4280044
jet_4221,0.9171614
jet_227,0.19106968
jet_1420,0.011185028
jet_4195,0.93523306
jet_2746,0.03307247
jet_1532,0.46380252
jet_3916,0.8929166
jet_4325,0.9880249
jet_842,0.023894452
jet_1305,0.008532208
jet_240,0.8076855
jet_84,0.007543685
jet_3164,0.09521934
jet_807,0.11127798
jet_4776,0.8795044
jet_2750,0.020609727
jet_1360,0.019858392
jet_705,0.0162275
jet_3912,0.67802733
jet_927,0.012657427
jet_746,0.026869472
jet_2459,0.012375808
jet_157,0.011581174
jet_1330,0.77776206
jet_3257,0.0113942735
jet_1270,0.018524457
jet_4398,0.7572191
jet_2992,0.049411166
jet_1038,0.013609289
jet_4981,0.4118693
jet_3447,0.73276985
jet_763,0.010268366
jet_1444,0.0129007045
jet_3805,0.8872782
jet_1593,0.00963362
jet_1041,0.008563738
jet_1103,0.011915534
jet_2119,0.06811233
jet_4231,0.8363382
jet_1626,0.030283134
jet_3543,0.92049956
jet_3918,0.93785423
jet_2859,0.01327854
jet_3958,0.030726636
jet_4154,0.76104856
jet_2520,0.01451058
jet_4952,0.85095763
jet_4621,0.91003656
jet_3683,0.95924115
jet_3909,0.8751675
jet_1144,0.01742529
jet_4064,0.78982455
jet_4969,0.92337614
jet_1620,0.009327673
jet_4588,0.9862704
jet_1192,0.013705209
jet_1101,0.036120616
jet_1978,0.016376382
jet_4212,0.92587805
jet_422,0.324522
jet_589,0.022926893
jet_2497,0.010413391
jet_2104,0.020022511
jet_657,0.6164317
jet_2697,0.013251534
jet_4050,0.64450765
jet_4256,0.8181722
jet_4882,0.769379
jet_426,0.011824208
jet_4280,0.71851665
jet_4819,0.9025886
jet_2907,0.010107902
jet_3184,0.024877451
jet_1769,0.035654884
jet_2656,0.20011264
jet_3409,0.94390714
jet_4985,0.9593811
jet_2753,0.01335573
jet_1943,0.77610546
jet_1833,0.004148859
jet_8,0.011433442
jet_2927,0.03624051
jet_4140,0.88638496
jet_3360,0.90031964
jet_751,0.008058282
jet_3130,0.023393169
jet_144,0.0091382135
jet_670,0.0126769515
jet_2291,0.011194661
jet_3066,0.04734723
jet_4295,0.011844724
jet_4180,0.9172741
jet_151,0.039417192
jet_3784,0.9523448
jet_3894,0.6293578
jet_2456,0.009427705
jet_1788,0.44286266
jet_2447,0.007992255
jet_4995,0.6264903
jet_4342,0.44076383
jet_3889,0.016875423
jet_561,0.77157754
jet_2432,0.015301396
jet_2881,0.006195095
jet_3466,0.9583138
jet_416,0.90011805
jet_624,0.045858044
jet_3734,0.8606634
jet_1437,0.007845805
jet_2436,0.015176272
jet_3313,0.92223537
jet_2655,0.032213233
jet_4272,0.9170888
jet_2042,0.010084021
jet_2845,0.44657812
jet_100,0.38345283
jet_3096,0.03204427
jet_3669,0.67979085
jet_3845,0.41648042
jet_2225,0.32768103
jet_555,0.008548758
jet_4826,0.9336365
jet_676,0.012948434
jet_3418,0.70643985
jet_2407,0.0061613577
jet_4023,0.88654536
jet_4125,0.8991314
jet_4088,0.9447119
jet_3078,0.57479703
jet_1499,0.034541525
jet_907,0.024710378
jet_468,0.009906732
jet_2644,0.010122215
jet_4916,0.9578119
jet_2233,0.017895214
jet_485,0.01022849
jet_3340,0.91067594
jet_486,0.017057136
jet_3950,0.85948545
jet_3838,0.9468927
jet_297,0.026503423
jet_1971,0.026716936
jet_228,0.018778697
jet_4907,0.7420734
jet_3938,0.8947177
jet_3285,0.039677277
jet_2086,0.026448498
jet_3959,0.9664954
jet_3326,0.9693454
jet_1654,0.0155806355
jet_4697,0.65223736
jet_1859,0.013900824
jet_33,0.06548564
jet_2820,0.078457415
jet_3439,0.95362717
jet_2836,0.027069457
jet_414,0.5162345
jet_1684,0.013453311
jet_1519,0.043148994
jet_465,0.8531686
jet_1907,0.10367725
jet_230,0.09397048
jet_2648,0.019726722
jet_1010,0.024092296
jet_2498,0.013134026
jet_4870,0.8457019
jet_4745,0.8161233
jet_1835,0.011269215
jet_2998,0.009846513
jet_4755,0.9726394
jet_805,0.009727015
jet_2555,0.015515749
jet_1115,0.07418052
jet_626,0.02934567
jet_2145,0.018553384
jet_1614,0.08603098
jet_3249,0.009286863
jet_4687,0.9514904
jet_4110,0.8279165
jet_828,0.03247769
jet_4578,0.9739769
jet_1344,0.008289995
jet_911,0.03664061
jet_4343,0.9556931
jet_1197,0.01573033
jet_691,0.0138553055
jet_1623,0.22261985
jet_3497,0.8298969
jet_889,0.015209519
jet_149,0.0069291163
jet_776,0.018056707
jet_1292,0.034066427
jet_3010,0.61179847
jet_12,0.44768664
jet_1231,0.68739194
jet_4054,0.9521682
jet_3161,0.015382166
jet_1173,0.11388232
jet_4691,0.95772505
jet_497,0.024433857
jet_3050,0.014843151
jet_3399,0.30355367
jet_3968,0.9255848
jet_4615,0.68802285
jet_1501,0.013202976
jet_4340,0.39428696
jet_2727,0.012597831
jet_2005,0.012115289
jet_4269,0.842783
jet_3393,0.8626823
jet_2323,0.02795502
jet_1471,0.027300712
jet_711,0.65983045
jet_4345,0.86826813
jet_4001,0.8986137
jet_1697,0.4160982
jet_3953,0.76867396
jet_4041,0.90497077
jet_544,0.011447427
jet_599,0.012775679
jet_1044,0.013326256
jet_132,0.58455753
jet_1888,0.09956838
jet_4210,0.92727953
jet_4652,0.90038544
jet_4871,0.9484897
jet_4586,0.8858545
jet_4716,0.96922714
jet_3129,0.009681433
jet_287,0.009182562
jet_4348,0.92931557
jet_3767,0.9791123
jet_373,0.017710488
jet_2627,0.0050863894
jet_4707,0.00935512
jet_2127,0.0040527307
jet_964,0.9349283
jet_2022,0.016632985
jet_2680,0.011527607
jet_2952,0.8257766
jet_4646,0.4582805
jet_4501,0.91114914
jet_3757,0.82718456
jet_1427,0.011771862
jet_2638,0.021278746
jet_653,0.014048845
jet_3659,0.9541529
jet_3292,0.01034527
jet_4278,0.90045875
jet_1538,0.83635694
jet_1504,0.03647934
jet_1174,0.013381103
jet_1108,0.024243979
jet_1995,0.03479457
jet_2124,0.014137278
jet_1322,0.010882846
jet_3654,0.4608445
jet_2916,0.040035706
jet_2118,0.009951686
jet_1483,0.07422542
jet_2598,0.051736236
jet_4351,0.66795266
jet_2080,0.021065969
jet_1468,0.035556942
jet_4650,0.9433464
jet_3475,0.9582296
jet_3711,0.91800094
jet_3485,0.066963986
jet_3384,0.80547976
jet_1406,0.0133788055
jet_4396,0.82405114
jet_1047,0.2737231
jet_1630,0.010155566
jet_2388,0.74682844
jet_2718,0.008772123
jet_3075,0.014190773
jet_3038,0.012953323
jet_2815,0.014685878
jet_530,0.006896561
jet_290,0.038994484
jet_3406,0.9705563
jet_2512,0.17301232
jet_252,0.019987501
jet_3290,0.8463161
jet_350,0.03692556
jet_1128,0.092099555
jet_3154,0.012299888
jet_1617,0.015179551
jet_3351,0.5597658
jet_90,0.029070016
jet_3158,0.0107670715
jet_3048,0.13706952
jet_1482,0.0106341485
jet_3082,0.018621335
jet_26,0.015176307
jet_4403,0.71206284
jet_4415,0.9437835
jet_4708,0.84434414
jet_2103,0.013015901
jet_3997,0.78834414
jet_810,0.011170809
jet_3321,0.41668776
jet_1962,0.022656886
jet_4880,0.7444353
jet_3727,0.9508767
jet_1726,0.01564658
jet_1425,0.01209773
jet_254,0.08246835
jet_2370,0.0069284043
jet_2813,0.019743565
jet_1507,0.0063996348
jet_4333,0.95553035
jet_2543,0.2530693
jet_1034,0.12385192
jet_3193,0.059291746
jet_471,0.042526
jet_1747,0.01018071
jet_4671,0.9290721
jet_315,0.089576
jet_1272,0.02115797
jet_856,0.008567041
jet_1616,0.069144815
jet_3621,0.48254937
jet_2307,0.0949775
jet_3159,0.14412388
jet_69,0.006878902
jet_3259,0.010623709
jet_734,0.011167732
jet_2229,0.65634775
jet_1557,0.030891545
jet_931,0.011584186
jet_4006,0.9353505
jet_1730,0.0034726304
jet_3652,0.7348472
jet_1702,0.031820174
jet_1839,0.15563896
jet_4720,0.9241981
jet_2367,0.003916209
jet_1001,0.017995158
jet_1717,0.014192172
jet_387,0.044998504
jet_1550,0.12468446
jet_4855,0.7851315
jet_1204,0.016763343
jet_3703,0.8966392
jet_949,0.020795437
jet_2846,0.027755471
jet_410,0.8311911
jet_1018,0.8713616
jet_109,0.013361023
jet_4970,0.7282976
jet_4775,0.7187519
jet_3220,0.29038092
jet_3408,0.6362891
jet_3667,0.9616365
jet_2576,0.8880792
jet_4557,0.9562929
jet_1261,0.008266261
jet_829,0.025694324
jet_2847,0.00902955
jet_3647,0.937285
jet_3515,0.71977293
jet_4748,0.96867573
jet_4788,0.79947305
jet_4949,0.93596756
jet_4786,0.7399311
jet_4161,0.8552635
jet_2886,0.026349267
jet_1117,0.024259957
jet_505,0.41410488
jet_2284,0.01269568
jet_3964,0.8833664
jet_177,0.0080745425
jet_3526,0.9317654
jet_4711,0.6996082
jet_80,0.5468422
jet_577,0.015480099
jet_586,0.01615777
