id,label
jet_877,0.015585988
jet_4950,0.24651419
jet_2484,0.29882407
jet_2288,0.5945846
jet_811,0.019397292
jet_248,0.00791134
jet_3298,0.016733518
jet_106,0.010448173
jet_279,0.44684887
jet_1281,0.013986893
jet_2822,0.019815065
jet_4159,0.90557003
jet_5025,0.9431675
jet_3970,0.90782106
jet_333,0.0090771895
jet_3064,0.011197781
jet_501,0.022270633
jet_2092,0.0072076623
jet_3253,0.0184608
jet_1477,0.016651822
jet_4449,0.8827019
jet_2547,0.014612169
jet_2841,0.08466822
jet_1158,0.023359053
jet_4668,0.92620736
jet_859,0.016237272
jet_2686,0.8077929
jet_4479,0.8169441
jet_3570,0.9176908
jet_1335,0.004977266
jet_3686,0.8613088
jet_2445,0.0074938233
jet_2536,0.010812618
jet_2083,0.00995388
jet_1807,0.03635726
jet_2584,0.007995056
jet_3630,0.7712414
jet_4119,0.7716422
jet_296,0.02510782
jet_2100,0.021757364
jet_1784,0.017716944
jet_2394,0.013152179
jet_393,0.01985601
jet_1569,0.010877607
jet_681,0.022723768
jet_2722,0.01796547
jet_2357,0.024764128
jet_3924,0.9013139
jet_2329,0.41261533
jet_3347,0.9762653
jet_2895,0.015491911
jet_79,0.02230771
jet_742,0.014094809
jet_2653,0.0061355093
jet_199,0.020280533
jet_4543,0.7387377
jet_5010,0.5814471
jet_429,0.023197131
jet_3558,0.70407677
jet_4853,0.9347321
jet_179,0.020070985
jet_65,0.09719965
jet_4281,0.9083446
jet_4860,0.590164
jet_764,0.016935168
jet_2589,0.013259791
jet_5023,0.7285279
jet_4322,0.5669453
jet_881,0.0064053107
jet_1168,0.053748474
jet_4506,0.47718623
jet_3040,0.48179486
jet_2170,0.017671004
jet_3737,0.6201811
jet_1912,0.010172055
jet_29,0.04152347
jet_584,0.041899934
jet_472,0.014077698
jet_491,0.029403957
jet_2974,0.016987937
jet_2121,0.017964687
jet_2877,0.00907772
jet_553,0.39468434
jet_798,0.023183743
jet_1170,0.025651535
jet_724,0.015022126
jet_2487,0.015846225
jet_1212,0.0038491366
jet_1433,0.017395573
jet_3197,0.011761936
jet_1181,0.0139849
jet_23,0.82299393
jet_2259,0.011879186
jet_3988,0.7985651
jet_168,0.057354722
jet_3605,0.9138512
jet_1592,0.9278301
jet_2986,0.0088524865
jet_4564,0.5695579
jet_4221,0.9101565
jet_227,0.17799664
jet_1420,0.017039357
jet_4195,0.93484855
jet_2746,0.030223902
jet_1532,0.4617606
jet_3916,0.8197349
jet_4325,0.98272604
jet_842,0.02115624
jet_1305,0.00915933
jet_240,0.8431979
jet_84,0.02943733
jet_3164,0.09612431
jet_807,0.35141754
jet_4776,0.901055
jet_2750,0.025045276
jet_1360,0.021788971
jet_705,0.023663431
jet_3912,0.64516085
jet_927,0.017091492
jet_746,0.023690877
jet_2459,0.026664952
jet_157,0.017958436
jet_1330,0.74233377
jet_3257,0.02240219
jet_1270,0.019205656
jet_4398,0.74745345
jet_2992,0.036491893
jet_1038,0.010434831
jet_4981,0.3507109
jet_3447,0.7054271
jet_763,0.014570085
jet_1444,0.013499024
jet_3805,0.8749529
jet_1593,0.022437524
jet_1041,0.012985852
jet_1103,0.009184387
jet_2119,0.075481296
jet_4231,0.8822726
jet_1626,0.024163984
jet_3543,0.9026374
jet_3918,0.8806227
jet_2859,0.013449687
jet_3958,0.030092858
jet_4154,0.7347476
jet_2520,0.012302686
jet_4952,0.82714105
jet_4621,0.89239854
jet_3683,0.90977937
jet_3909,0.84980404
jet_1144,0.020450538
jet_4064,0.76560324
jet_4969,0.8786396
jet_1620,0.016410273
jet_4588,0.9747675
jet_1192,0.021344967
jet_1101,0.034037717
jet_1978,0.005786995
jet_4212,0.88349915
jet_422,0.30567384
