id,label
jet_877,0.0039120875
jet_4950,0.32753718
jet_2484,0.17014831
jet_2288,0.8415858
jet_811,0.008538314
jet_248,0.002870894
jet_3298,0.0054300125
jet_106,0.0036466036
jet_279,0.3388748
jet_1281,0.017317126
jet_2822,0.004940322
jet_4159,0.94113827
jet_5025,0.91352206
jet_3970,0.94830436
jet_333,0.022300286
jet_3064,0.005826586
jet_501,0.005858614
jet_2092,0.0046761595
jet_3253,0.003418968
jet_1477,0.003901992
jet_4449,0.96282417
jet_2547,0.012936634
jet_2841,0.102991365
jet_1158,0.011208917
jet_4668,0.96203625
jet_859,0.017733848
jet_2686,0.62601566
jet_4479,0.7947639
jet_3570,0.8032242
jet_1335,0.0013387705
jet_3686,0.76075095
jet_2445,0.013493426
jet_2536,0.0076038577
jet_2083,0.0014993509
jet_1807,0.008585501
jet_2584,0.002870476
jet_3630,0.90858805
jet_4119,0.5631645
jet_296,0.0044760774
jet_2100,0.003331513
jet_1784,0.0064644725
jet_2394,0.004535705
jet_393,0.038746
jet_1569,0.008907072
jet_681,0.008928135
jet_2722,0.013533375
jet_2357,0.02152383
jet_3924,0.88198656
jet_2329,0.41591486
jet_3347,0.99684405
jet_2895,0.026091771
jet_79,0.03239313
jet_742,0.0046883305
jet_2653,0.0077968906
jet_199,0.007677476
jet_4543,0.8326689
jet_5010,0.7009404
jet_429,0.0067734034
jet_3558,0.8002807
jet_4853,0.94170094
jet_179,0.006875177
jet_65,0.020882428
jet_4281,0.89156204
jet_4860,0.40879977
jet_764,0.0033156038
jet_2589,0.015807247
jet_5023,0.86611795
jet_4322,0.21816687
jet_881,0.006288772
jet_1168,0.014616364
jet_4506,0.37612948
jet_3040,0.51532125
jet_2170,0.015956862
jet_3737,0.82420343
jet_1912,0.0051495885
jet_29,0.10373297
jet_584,0.014860779
jet_472,0.011730464
jet_491,0.0048147994
jet_2974,0.074166834
jet_2121,0.036841266
jet_2877,0.007112035
jet_553,0.15097488
jet_798,0.0023247444
jet_1170,0.0022879883
jet_724,0.0034945267
jet_2487,0.0027686777
jet_1212,0.012290959
jet_1433,0.010978935
jet_3197,0.00262457
jet_1181,0.026048336
jet_23,0.92849576
jet_2259,0.009167773
jet_3988,0.7292663
jet_168,0.014516434
jet_3605,0.93883514
jet_1592,0.83082813
